Date,Open,High,Low,Close,Adj Close,Volume
2017-01-11,83.389999,83.750000,83.279999,83.750000,74.013573,9572300
2017-01-12,83.709999,83.879997,83.370003,83.839996,74.093109,6545400
2017-01-13,83.849998,84.019997,83.440002,84.010002,74.243347,6762800
2017-01-17,83.900002,85.580002,83.879997,85.209999,75.303848,13145100
2017-01-18,84.800003,85.300003,84.589996,84.930000,75.651245,10520400
2017-01-19,84.629997,85.000000,84.279999,84.699997,75.446373,14074500
2017-01-20,86.889999,87.980003,86.419998,87.449997,77.895920,22944400
2017-01-23,87.089996,87.349998,86.849998,86.959999,77.459450,9408900
2017-01-24,87.220001,87.949997,87.220001,87.860001,78.261131,8704700
2017-01-25,87.839996,87.900002,87.059998,87.160004,77.637604,8082900
2017-01-26,87.120003,87.230003,86.589996,86.599998,77.138779,6542300
2017-01-27,86.449997,86.849998,86.019997,86.720001,77.245674,9332300
2017-01-30,86.779999,86.860001,86.500000,86.750000,77.272392,7350000
2017-01-31,86.629997,87.660004,86.529999,87.599998,78.029526,9712400
2017-02-01,87.029999,87.589996,86.750000,87.330002,77.789040,8291000
2017-02-02,87.610001,88.349998,87.250000,87.760002,78.172058,8997200
2017-02-03,88.120003,88.169998,87.389999,87.410004,77.860291,7161900
2017-02-06,87.500000,87.790001,87.129997,87.400002,77.851395,7483000
2017-02-07,87.639999,88.279999,87.480003,88.010002,78.394737,6646100
2017-02-08,88.070000,88.339996,87.809998,88.330002,78.679771,6815800
2017-02-09,88.330002,88.779999,88.029999,88.669998,78.982628,9914100
2017-02-10,88.559998,88.730003,87.970001,87.970001,78.359108,11057600
2017-02-13,88.040001,88.360001,87.639999,88.309998,78.661964,6905100
2017-02-14,88.000000,88.220001,87.230003,87.860001,78.261131,20123400
2017-02-15,89.809998,91.150002,89.809998,91.120003,81.164970,25847700
2017-02-16,90.919998,91.120003,90.540001,90.790001,80.871017,12408500
2017-02-17,90.610001,91.360001,90.449997,91.089996,81.138237,12152400
2017-02-21,90.580002,91.800003,90.580002,91.669998,81.654892,9018700
2017-02-22,91.449997,91.800003,91.250000,91.440002,81.450005,6749900
2017-02-23,91.610001,91.800003,90.910004,91.129997,81.173882,7611600
2017-02-24,90.970001,91.339996,90.669998,91.050003,81.102615,6643400
2017-02-27,90.529999,90.910004,90.059998,90.889999,80.960098,11840300
2017-02-28,90.900002,91.790001,90.650002,91.070000,81.120430,10535600
2017-03-01,91.050003,91.889999,90.709999,91.660004,81.645973,8792200
2017-03-02,91.400002,91.589996,90.879997,90.910004,80.977928,7031200
2017-03-03,90.910004,90.910004,89.889999,90.500000,80.612709,8334900
2017-03-06,89.889999,90.510002,89.589996,90.370003,80.496910,9533800
2017-03-07,90.139999,90.489998,90.059998,90.290001,80.425644,5363000
2017-03-08,90.019997,90.349998,89.760002,90.139999,80.292038,5503700
2017-03-09,90.139999,90.489998,90.099998,90.339996,80.470169,5587400
2017-03-10,90.800003,91.160004,90.650002,91.070000,81.120430,6797800
2017-03-13,91.059998,91.489998,90.849998,91.309998,81.334213,7397500
2017-03-14,91.260002,91.589996,90.820000,91.000000,81.058083,6686400
2017-03-15,91.000000,91.779999,90.730003,91.400002,81.414391,7855300
2017-03-16,91.440002,91.720001,91.099998,91.440002,81.450005,6601200
2017-03-17,91.449997,92.000000,90.919998,91.000000,81.058083,37010100
2017-03-20,90.959999,91.410004,90.940002,91.220001,81.254051,7772900
2017-03-21,91.300003,91.750000,91.029999,91.190002,81.227325,8211000
2017-03-22,91.309998,91.800003,90.750000,90.989998,81.049179,7798000
2017-03-23,90.910004,91.459999,90.599998,90.769997,80.853203,6831400
2017-03-24,90.769997,90.919998,90.209999,90.570000,80.675064,9252000
2017-03-27,90.449997,90.720001,90.180000,90.489998,80.603798,10072000
2017-03-28,90.169998,91.059998,90.129997,90.760002,80.844315,11855800
2017-03-29,90.559998,90.870003,90.389999,90.599998,80.701782,4252800
2017-03-30,90.500000,90.570000,90.099998,90.199997,80.345490,3691900
2017-03-31,90.029999,90.339996,89.839996,89.849998,80.033722,6942400
2017-04-03,89.860001,90.059998,89.449997,89.680000,79.882301,6967400
2017-04-04,89.750000,89.959999,89.419998,89.910004,80.087158,5680800
2017-04-05,90.000000,90.500000,89.760002,89.970001,80.140610,6320100
2017-04-06,89.769997,89.809998,89.309998,89.400002,79.632874,7231500
2017-04-07,89.459999,89.610001,89.180000,89.230003,79.481461,4739100
2017-04-10,89.129997,89.680000,88.750000,89.489998,79.713051,5956000
2017-04-11,89.660004,89.820000,89.290001,89.800003,79.989189,5186000
2017-04-12,89.699997,90.419998,89.559998,90.309998,80.443459,6286300
2017-04-13,90.050003,90.540001,89.790001,90.029999,80.194054,5040100
2017-04-17,90.230003,90.589996,90.129997,90.389999,80.514725,6931700
2017-04-18,90.400002,91.129997,90.339996,90.800003,80.879944,7087800
2017-04-19,90.099998,90.449997,89.500000,89.599998,80.422173,6919000
2017-04-20,89.699997,89.699997,89.309998,89.330002,80.179832,6983500
2017-04-21,89.169998,89.279999,88.610001,88.620003,79.542564,9061200
2017-04-24,89.120003,89.660004,89.010002,89.550003,80.377289,8338500
2017-04-25,89.580002,90.250000,89.470001,90.000000,80.781204,9088400
2017-04-26,89.849998,90.000000,87.610001,87.739998,78.752678,11951300
2017-04-27,87.580002,88.239998,87.230003,87.690002,78.707825,8517500
2017-04-28,87.519997,87.589996,87.150002,87.330002,78.384682,8295400
2017-05-01,87.379997,87.599998,87.080002,87.089996,78.169281,4546600
2017-05-02,87.290001,87.290001,86.019997,86.220001,77.388397,13197500
2017-05-03,86.300003,86.629997,85.900002,86.430000,77.576881,6122000
2017-05-04,86.849998,87.239998,86.300003,86.449997,77.594818,5986200
2017-05-05,86.540001,86.610001,86.129997,86.500000,77.639702,4506200
2017-05-08,86.330002,86.620003,86.239998,86.550003,77.684586,4634600
2017-05-09,86.800003,86.820000,86.220001,86.400002,77.549934,9577600
2017-05-10,86.480003,86.790001,86.389999,86.489998,77.630730,6178500
2017-05-11,86.610001,86.629997,85.879997,86.169998,77.343498,6064700
2017-05-12,86.239998,86.320000,85.919998,86.190002,77.361435,5892400
2017-05-15,86.650002,86.709999,86.250000,86.330002,77.487122,5820700
2017-05-16,86.879997,87.000000,86.190002,86.239998,77.406334,6554500
2017-05-17,86.239998,86.629997,85.930000,86.260002,77.424286,7805800
2017-05-18,86.180000,86.220001,85.519997,85.870003,77.074242,6985600
2017-05-19,86.000000,86.379997,85.669998,86.239998,77.406334,7320700
2017-05-22,86.250000,86.400002,86.029999,86.209999,77.379402,4260000
2017-05-23,86.279999,86.540001,85.980003,86.080002,77.262726,4394200
2017-05-24,86.449997,86.650002,86.209999,86.500000,77.639702,4878800
2017-05-25,86.580002,86.980003,86.550003,86.860001,77.962814,4368000
2017-05-26,86.930000,87.379997,86.820000,87.250000,78.312889,4337000
2017-05-30,87.250000,87.610001,87.099998,87.400002,78.447525,4594500
2017-05-31,87.669998,88.349998,87.449997,88.089996,79.066833,10146600
2017-06-01,88.019997,88.139999,87.370003,88.129997,79.102730,6251300
2017-06-02,88.400002,88.680000,88.010002,88.589996,79.515633,6136400
2017-06-05,88.300003,88.760002,88.000000,88.739998,79.650246,4115300
2017-06-06,88.760002,88.970001,88.449997,88.800003,79.704117,6503000
2017-06-07,88.680000,88.889999,88.400002,88.769997,79.677185,4781600
2017-06-08,88.769997,88.800003,87.360001,87.849998,78.851402,7712100
2017-06-09,87.849998,88.209999,87.550003,88.160004,79.129684,9696900
2017-06-12,88.160004,88.660004,88.089996,88.239998,79.201462,7867700
2017-06-13,88.360001,88.400002,87.769997,88.059998,79.039925,6419300
2017-06-14,88.489998,88.750000,88.059998,88.440002,79.380981,6183900
2017-06-15,88.230003,89.620003,88.230003,89.379997,80.224709,7047500
2017-06-16,89.720001,89.769997,88.809998,89.660004,80.476028,13855000
2017-06-19,89.599998,89.860001,89.199997,89.860001,80.655525,5246200
2017-06-20,89.769997,90.209999,89.610001,89.629997,80.449089,5674200
2017-06-21,89.620003,89.949997,89.290001,89.400002,80.242653,4164500
2017-06-22,89.269997,89.410004,88.900002,89.029999,79.910545,4536700
2017-06-23,89.029999,89.800003,88.900002,89.419998,80.260605,8782100
2017-06-26,89.629997,89.680000,89.269997,89.360001,80.206749,4373300
2017-06-27,89.360001,89.360001,88.610001,88.610001,79.533585,5180400
2017-06-28,89.080002,89.209999,88.260002,88.370003,79.318146,4875000
